OBJECTID,SiteID,Basin,Latitude,Longitude,JurisdictionName,SubjurisdictionName,MonitoringCycle,SampleDate,SamplingDesign,SampleTime_UTC,SampleDepth_m,TempInField_degC,Salinity_PSU,AragSatState,pCO2_uatm,pH_calculated,pH_measured,TA_umolperkg,DIC_umolperkg,Comments,x,y
1740,UK_IN,Atlantic,24.932241,-80.562181,Florida,Florida Keys,2018,8/7/2018,Fixed,12:19:00 AM,0,30.412,36.3460866540789,4.30510175817479,391.052467380966,8.05390672322316,,2387.6359923112,2011.2,,-80.562181,24.932241
1741,7,Atlantic,24.816314,-80.753386,Florida,Florida Keys,2018,8/7/2018,Fixed,1:47:00 AM,0,29.965,36.3814530716907,4.53565158486106,357.26691672345,8.08823481267593,,2408.57574038411,2010.1,,-80.753386,24.816314
1742,8,Atlantic,24.792707,-80.741105,Florida,Florida Keys,2018,8/7/2018,Fixed,2:09:00 AM,0,30.297,36.2399832196447,4.2361088965447,407.380674867739,8.04280169281531,,2403.28271335844,2034.7,,-80.7411049999999,24.7927070000001
1743,9,Atlantic,24.764878,-80.724762,Florida,Florida Keys,2018,8/7/2018,Fixed,2:25:00 AM,0,30.11,36.2989303461415,4.08813679402612,431.227805354241,8.02398133189285,,2407.6127727525,2052.6,,-80.7247619999999,24.7648780000001
1744,9.5,Atlantic,24.717884,-80.693504,Florida,Florida Keys,2018,8/7/2018,Fixed,3:01:00 AM,0,29.9399,36.4233679225514,4.02577668260592,436.88903129704,8.0186972027975,,2403.48103914967,2053.1,,-80.693504,24.717884
1745,12,Atlantic,24.711667,-80.82934,Florida,Florida Keys,2018,8/7/2018,Fixed,4:08:00 AM,0,29.876,36.2622523614307,4.03927511207147,431.367614413154,8.02326704290251,,2400.78230444916,2049.6,,-80.82934,24.711667
1746,11,Atlantic,24.753027,-80.847764,Florida,Florida Keys,2018,8/7/2018,Fixed,4:55:00 AM,0,30.265,36.2465329958762,4.1988350934553,412.714834071864,8.03828510714282,,2402.71189334391,2037.5,,-80.847764,24.753027
1747,10,Atlantic,24.780821,-80.861129,Florida,Florida Keys,2018,8/7/2018,Fixed,5:10:00 AM,0,29.581,36.377523504175,3.94859983788244,430.338055153058,8.02074877558011,,2378.55329654926,2033.3,,-80.8611289999999,24.7808210000001
1748,13,Atlantic,24.701178,-81.031142,Florida,Florida Keys,2018,8/7/2018,Fixed,6:34:00 AM,0,30.087,36.3683544798169,4.08273695297889,413.921411695585,8.03251899735227,,2372.04919052163,2014.8,,-81.031142,24.701178
1749,14,Atlantic,24.675987,-81.024113,Florida,Florida Keys,2018,8/7/2018,Fixed,6:46:00 AM,0,30.155,36.2517727996736,4.14371180069416,413.799026050426,8.03568984515584,,2390.51032407135,2029.5,,-81.0241129999999,24.6759870000001
1750,15,Atlantic,24.643782,-81.017007,Florida,Florida Keys,2018,8/7/2018,Fixed,7:01:00 AM,0,30.174,36.2504628501566,3.96095975085482,446.594080511128,8.0091892688082,,2389.39920930382,2045.8,,-81.017007,24.643782
1751,15.5,Atlantic,24.59027,-80.9936,Florida,Florida Keys,2018,8/7/2018,Fixed,7:25:00 AM,0,30.088,36.3552557922732,4.03418029944922,435.33360001333,8.01900804208055,,2397.28090729685,2046.4,,-80.9936,24.59027
1752,18,Atlantic,24.577985,-81.179726,Florida,Florida Keys,2018,8/7/2018,Fixed,8:34:00 AM,0,29.854,36.3539459182575,4.00952711809504,435.583340567305,8.01939084707472,,2399.06320434358,2050.1,,-81.179726,24.5779850000001
1753,17,Atlantic,24.638473,-81.1945,Florida,Florida Keys,2018,8/7/2018,Fixed,9:16:00 AM,0,30.18,36.2347433814738,4.116406380583,408.659935236096,8.03683360430237,,2369.62694316296,2010,,-81.1944999999999,24.638473
1754,16,Atlantic,24.669246,-81.202591,Florida,Florida Keys,2018,8/7/2018,Fixed,9:30:00 AM,0,30.069,36.4037204582564,3.03252763166166,486.432377222397,7.93290775850662,,2108.11370766234,1836.8,,-81.202591,24.6692460000001
1755,19,Atlantic,24.606947,-81.422379,Florida,Florida Keys,2018,8/7/2018,Fixed,11:15:00 AM,0,30.231,36.6525724029685,3.4176646142841,438.971098155068,7.9790136376545,,2171.54725514089,1865,,-81.422379,24.606947
1756,20,Atlantic,24.575921,-81.418522,Florida,Florida Keys,2018,8/7/2018,Fixed,11:29:00 AM,0,30.21,36.4338464820871,3.75954862812261,432.899596428396,8.00367771613661,,2288.4375071813,1957,,-81.4185219999999,24.5759210000001
1757,21LK,Atlantic,24.537773,-81.416293,Florida,Florida Keys,2018,8/7/2018,Fixed,11:50:00 AM,0,29.88,36.2897609201876,3.95351858922256,442.31773633876,8.01303272400663,,2391.07772462341,2047.4,,-81.4162929999999,24.5377730000001
1758,21.5,Atlantic,24.482756,-81.391008,Florida,Florida Keys,2018,8/7/2018,Fixed,1:08:00 PM,0,29.989,36.2432176521925,4.03227683674945,431.581083185486,8.02196660283719,,2393.90278786763,2043.3,,-81.3910079999999,24.482756
1759,WS,Atlantic,24.474508,-81.712891,Florida,Florida Keys,2018,8/7/2018,Fixed,3:15:00 PM,0,29.86,36.3129915003388,3.99480556380119,437.169301642693,8.01790363726098,,2396.76068996177,2049.3,,-81.712891,24.4745080000001
1760,22.5,Atlantic,24.396868,-81.825553,Florida,Florida Keys,2018,8/7/2018,Fixed,4:39:00 PM,0,30.261,36.3116815980828,3.9875735502696,444.044289837512,8.01098271436241,,2390.13444794924,2044,,-81.825553,24.396868
1761,22,Atlantic,24.452134,-81.82861,Florida,Florida Keys,2018,8/7/2018,Fixed,5:03:00 PM,0,30.369,36.2137838760532,3.96256231148931,448.799621491985,8.00681013243625,,2385.87785344524,2042.6,,-81.82861,24.452134
1762,23,Atlantic,24.484133,-81.828224,Florida,Florida Keys,2018,8/7/2018,Fixed,5:16:00 PM,0,30.495,36.4809992413607,3.73064530116509,457.006861787159,7.98783026621521,,2310.33449887622,1983.6,,-81.828224,24.484133
