SiteID,basin,loc1,loc2,loc3,Latitude,Longitude,JurisdictionName,SubjurisdictionName,MonitoringCycle,SampleDate,SamplingDesign,SampleTime_UTC,SampleDepth_m,TempInField_degC,Salinity_PSU,AragSatState,pCO2_uatm,pH_calculated,pH_measured,TA_umolperkg,DIC_umolperkg,Comments,x,y
6222,atlantic,caribbean,saintJohn,saintJohn-north,18.35641,-64.76295,United States Virgin Islands,St Thomas and St John,2017,8/2/17,Random,16:55,0,29.2,34.92698239,3.638149861,428.1728736,8.013140779,,2284.816082,1969,,-64.76295,18.35641
5383,atlantic,caribbean,saintJohn,saintJohn-north,18.36664,-64.73413,United States Virgin Islands,St Thomas and St John,2021,8/12/21,Random,3:38:00 PM,0,28.9,35.67590353,3.460551051,483.7311394,7.974640769,7.927676504,2326.564932,2026.896866,,-64.73413,18.36664
5363,atlantic,caribbean,saintJohn,saintJohn-north,18.36414,-64.72551,United States Virgin Islands,St Thomas and St John,2021,8/12/21,Random,4:50:00 PM,0,,35.45481378,,,,,2326.247065,2009.215332,,-64.72551,18.36414
5372,atlantic,caribbean,saintJohn,saintJohn-north,18.365418,-64.77598,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,4:58:00 PM,0,29.8,36.1904713,3.8782422,437.608983,8.01217045,8.00542891,2358.5315,2020.2777,,-64.77598,18.365418
5319,atlantic,caribbean,saintJohn,saintJohn-north,18.355008,-64.77723,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,6:02:00 PM,0,29.8,36.1770238,3.32400543,557.532054,7.92614134,7.96889538,2353.36114,2068.57467,,-64.77723,18.355008
5282,atlantic,caribbean,saintJohn,saintJohn-north,18.346458,-64.7803,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,7:16:00 PM,0,30.3,36.2550072,3.55698178,511.074461,7.95553912,8.28294505,2348.34145,2041.43131,,-64.7803,18.346458
Little Lameshur Bay,atlantic,caribbean,saintJohn,saintJohn-south,18.3165477,-64.72600588,United States Virgin Islands,St Thomas and St John,2013,7/11/13,Random,18:45,0,29.1,35.3,3.79612663,419.329786,8.026115379,,2328.22796,1998.1,,-64.72600588,18.3165477
Cocoloba Cay (339),atlantic,caribbean,saintJohn,saintJohn-south,18.31441579,-64.7595568,United States Virgin Islands,St Thomas and St John,2013,7/19/13,Random,16:16,0,28.5,35.8,3.971169657,387.1680094,8.055762057,,2347.762955,1998.2,,-64.7595568,18.31441579
NCRMP Site 352,atlantic,caribbean,saintJohn,saintJohn-south,18.3011728,-64.70864765,United States Virgin Islands,St Thomas and St John,2013,7/19/13,Random,15:58,0,28.5,35.8,3.907549493,395.2872034,8.047748436,,2342.244766,1998.5,,-64.70864765,18.3011728
NCRMP Site 353,atlantic,caribbean,saintJohn,saintJohn-south,18.3009417,-64.69912016,United States Virgin Islands,St Thomas and St John,2013,7/19/13,Random,15:51,0,28.6,35.7,3.974478456,388.4308111,8.054875384,,2347.886913,1998.8,,-64.69912016,18.3009417
Reef Bay (324),atlantic,caribbean,saintJohn,saintJohn-south,18.31858144,-64.7437727,United States Virgin Islands,St Thomas and St John,2013,7/19/13,Random,16:10,0,28.5,35.6,3.835743752,405.91007,8.038753055,,2339.170706,2003.1,,-64.7437727,18.31858144
Tektite (338),atlantic,caribbean,saintJohn,saintJohn-south,18.30818537,-64.72255547,United States Virgin Islands,St Thomas and St John,2013,7/19/13,Random,16:03,0,28.6,35.6,3.989566526,381.0884035,8.060238931,,2337.876301,1987.2,,-64.72255547,18.30818537
P190,atlantic,caribbean,saintJohn,saintJohn-south,18.31443,-64.76114,United States Virgin Islands,St Thomas and St John,2015,7/14/15,Random,18:19,0,28.4,35.96845434,4.03984252,375.576304,8.066176936,,2350.620446,1993.5,,-64.76114,18.31443
MM155,atlantic,caribbean,saintJohn,saintJohn-south,18.3038,-64.6934,United States Virgin Islands,St Thomas and St John,2015,7/17/15,Random,14:18,0,28.1,35.84433257,3.740073815,413.3664715,8.031358254,,2334.998185,2005.8,,-64.6934,18.3038
MM156,atlantic,caribbean,saintJohn,saintJohn-south,18.3046,-64.6962,United States Virgin Islands,St Thomas and St John,2015,7/21/15,Random,13:15,0,28.4,35.56873541,3.6980601,418.9174968,8.024838139,,2319.281368,1995.1,,-64.6962,18.3046
P188,atlantic,caribbean,saintJohn,saintJohn-south,18.3096,-64.7,United States Virgin Islands,St Thomas and St John,2015,7/21/15,Random,14:48,0,28.4,35.60445866,3.667555338,421.6656756,8.021476961,,2313.17927,1991.4,,-64.7,18.3096
MM159,atlantic,caribbean,saintJohn,saintJohn-south,18.29969,-64.69144,United States Virgin Islands,St Thomas and St John,2015,7/23/15,Random,16:00,0,28.7,35.5323941,3.749957865,411.5666789,8.029590848,,2311.521598,1982.7,,-64.69144,18.29969
6242,atlantic,caribbean,saintJohn,saintJohn-south,18.3133,-64.75702,United States Virgin Islands,St Thomas and St John,2017,7/27/17,Random,20:03,0,29.7,34.48124062,3.750937366,416.7772211,8.023742673,,2285.670934,1962.3,,-64.75702,18.3133
6243,atlantic,caribbean,saintJohn,saintJohn-south,18.31455,-64.75744,United States Virgin Islands,St Thomas and St John,2017,7/27/17,Random,20:10,0,29.7,34.86279327,4.170437117,342.3987711,8.087818624,,2272.598182,1906.6,,-64.75744,18.31455
6175-1,atlantic,caribbean,saintJohn,saintJohn-south,18.30811,-64.71919,United States Virgin Islands,St Thomas and St John,2017,7/27/17,Random,17:00,0,29.7,34.8313529,3.621654627,439.175663,8.003260854,,2279.50497,1966.6,,-64.71919,18.30811
6109,atlantic,caribbean,saintJohn,saintJohn-south,18.29349,-64.74525,United States Virgin Islands,St Thomas and St John,2017,7/31/17,Random,15:55,0,29.6,34.08907226,3.714669659,412.8098417,8.026196048,,2270.655369,1951.3,,-64.74525,18.29349
6110,atlantic,caribbean,saintJohn,saintJohn-south,18.30108,-64.69246,United States Virgin Islands,St Thomas and St John,2017,7/31/17,Random,16:23,0,29.7,34.43010946,3.678309193,419.7202818,8.018191127,,2265.179551,1947.7,,-64.69246,18.30108
5137,atlantic,caribbean,saintJohn,saintJohn-south,18.30645,-64.7393,United States Virgin Islands,St Thomas and St John,2021,8/6/21,Random,2:55:00 PM,0,,35.23597158,,,,,2333.93875,2008.803373,,-64.7393,18.30645
5157,atlantic,caribbean,saintJohn,saintJohn-south,18.30923,-64.73596,United States Virgin Islands,St Thomas and St John,2021,8/6/21,Random,4:11:00 PM,0,,35.15200864,,,,,2327.752361,2010.011736,,-64.73596,18.30923
5089,atlantic,caribbean,saintJohn,saintJohn-south,18.29877,-64.69145,United States Virgin Islands,St Thomas and St John,2021,8/13/21,Random,3:07:00 PM,0,,35.14414976,,,,,2317.343586,2000.640217,,-64.69145,18.29877
5105,atlantic,caribbean,saintJohn,saintJohn-south,18.302298,-64.69916,United States Virgin Islands,St Thomas and St John,2023,8/9/23,Random,4:26:00 PM,0,29.8,35.8792838,3.96728334,416.873968,8.02879443,8.18923304,2351.0348,2005.27236,,-64.69916,18.302298
5115,atlantic,caribbean,saintJohn,saintJohn-south,18.30465,-64.71147,United States Virgin Islands,St Thomas and St John,2023,8/11/23,Random,4:00:00 PM,0,30,35.9363161,3.85842496,434.202959,8.01212631,8.00831713,2337.23692,2001.26455,,-64.71147,18.30465
5130,atlantic,caribbean,saintJohn,saintJohn-south,18.306972,-64.71076,United States Virgin Islands,St Thomas and St John,2023,8/11/23,Random,6:11:00 PM,0,29.4,35.9772781,3.99326965,398.682881,8.04266685,7.95286584,2339.84023,1989.34132,,-64.71076,18.306972
5143,atlantic,caribbean,saintJohn,saintJohn-south,18.308478,-64.70808,United States Virgin Islands,St Thomas and St John,2023,8/11/23,Random,6:54:00 PM,0,30.5,36.0604306,3.46926559,525.542811,7.94319542,8.04304326,2330.2208,2032.05485,,-64.70808,18.308478
5169,atlantic,caribbean,saintJohn,saintJohn-south,18.311142,-64.71698,United States Virgin Islands,St Thomas and St John,2023,8/11/23,Random,7:56:00 PM,0,,35.9696858,,,,,2330.79529,2044.89426,,-64.71698,18.311142
5110,atlantic,caribbean,saintJohn,saintJohn-south,18.30334,-64.74731,United States Virgin Islands,St Thomas and St John,2023,8/15/23,Random,3:00:00 PM,0,29.9,35.7657934,3.87541934,432.743368,8.01523882,7.96580031,2345.45696,2008.94999,,-64.74731,18.30334
5166,atlantic,caribbean,saintJohn,saintJohn-south,18.31044,-64.73748,United States Virgin Islands,St Thomas and St John,2023,8/15/23,Random,4:00:00 PM,0,29.9,35.7056144,3.91925733,425.615005,8.02151717,8.0920079,2347.585,2007.30666,,-64.73748,18.31044
5155,atlantic,caribbean,saintJohn,saintJohn-south,18.30933,-64.71898,United States Virgin Islands,St Thomas and St John,2023,8/15/23,Random,6:31:00 PM,0,30,35.735579,3.86252962,436.217855,8.01210884,8.25331306,2343.34788,2008.33958,,-64.71898,18.30933
5154,atlantic,caribbean,saintJohn,saintJohn-south,18.30921,-64.74091,United States Virgin Islands,St Thomas and St John,2023,8/16/23,Random,3:21:00 PM,0,29.8,35.8629451,3.46056309,513.310264,7.95399518,8.04661348,2337.79073,2040.10884,,-64.74091,18.30921
5144,atlantic,caribbean,saintJohn,saintJohn-south,18.30856,-64.70102,United States Virgin Islands,St Thomas and St John,2023,8/16/23,Random,4:50:00 PM,0,30.2,35.9123858,3.32893474,558.275896,7.92401552,7.94978378,2340.22828,2056.20586,,-64.70102,18.30856
5186,atlantic,caribbean,saintJohn,saintJohn-south,18.31494,-64.69924,United States Virgin Islands,St Thomas and St John,2023,8/16/23,Random,5:46:00 PM,0,30.3,36.0063694,3.84622628,445.790031,8.00310408,8.08060016,2341.8264,2007.74096,,-64.69924,18.31494
Grass Cay,atlantic,caribbean,saintJohn,saintJohn-west,18.35788987,-64.82868902,United States Virgin Islands,St Thomas and St John,2013,7/10/13,Random,15:20,0,28.2,35.5,3.851743918,399.2481358,8.045913197,,2344.083408,2006.6,,-64.82868902,18.35788987
Lavango Cay,atlantic,caribbean,saintJohn,saintJohn-west,18.35873615,-64.80250796,United States Virgin Islands,St Thomas and St John,2013,7/10/13,Random,17:25,0,28.2,35.4,3.780149515,411.9082309,8.035464626,,2344.500334,2014.4,,-64.80250796,18.35873615
Site 322,atlantic,caribbean,saintJohn,saintJohn-west,18.31971584,-64.78806528,United States Virgin Islands,St Thomas and St John,2013,7/15/13,Random,19:15,0,29.5,35.7,4.145294637,362.1670571,8.072422029,,2313.627305,1948,,-64.78806528,18.31971584
WNW of Cruz Bay,atlantic,caribbean,saintJohn,saintJohn-west,18.34422081,-64.81923564,United States Virgin Islands,St Thomas and St John,2013,7/17/13,Random,13:09,0,28.5,35.7,3.777529609,416.81185,8.029280074,,2339.585415,2008.7,,-64.81923564,18.34422081
332,atlantic,caribbean,saintJohn,saintJohn-west,18.33944,-64.79399,United States Virgin Islands,St Thomas and St John,2013,7/18/13,Random,15:56,0,28.4,34.1,3.891008106,390.7762087,8.057227786,,2338.763377,2004,,-64.79399,18.33944
Turner Bay (336),atlantic,caribbean,saintJohn,saintJohn-west,18.32465072,-64.7974624,United States Virgin Islands,St Thomas and St John,2013,7/19/13,Random,16:25,0,28.6,35.5,3.840216979,410.4565506,8.036233406,,2346.38614,2011.1,,-64.7974624,18.32465072
J11,atlantic,caribbean,saintJohn,saintJohn-west,18.34562,-64.83182,United States Virgin Islands,St Thomas and St John,2015,7/16/15,Random,18:16,0,28.1,35.68665518,3.744827942,417.0520139,8.030327746,,2344.942215,2016.6,,-64.83182,18.34562
J24,atlantic,caribbean,saintJohn,saintJohn-west,18.35553333,-64.81621667,United States Virgin Islands,St Thomas and St John,2015,7/21/15,Random,15:43,0,28.2,35.2345881,3.783172727,401.9154198,8.041640907,,2326.016624,1995.1,,-64.81621667,18.35553333
6215,atlantic,caribbean,saintJohn,saintJohn-west,18.35576,-64.8377,United States Virgin Islands,St Thomas and St John,2017,7/25/17,Random,16:35,0,29,34.78537643,3.548850347,436.2300066,8.005807928,,2275.596718,1968,,-64.8377,18.35576
6138,atlantic,caribbean,saintJohn,saintJohn-west,18.35556,-64.83497,United States Virgin Islands,St Thomas and St John,2017,7/31/17,Random,16:01,0,29.4,34.62282728,3.466660232,457.3701171,7.988109548,,2267.791751,1969.2,,-64.83497,18.35556
6278,atlantic,caribbean,saintJohn,saintJohn-west,18.33804,-64.79784,United States Virgin Islands,St Thomas and St John,2017,8/2/17,Random,19:58,0,29.4,34.63165906,3.660373483,420.2056877,8.018281586,,2270.816022,1953.8,,-64.79784,18.33804
6411,atlantic,caribbean,saintJohn,saintJohn-west,18.36015,-64.80607,United States Virgin Islands,St Thomas and St John,2017,8/3/17,Random,18:36,0,29.5,34.52843737,3.678140345,417.5336322,8.020405304,,2268.545456,1950.4,,-64.80607,18.36015
6062,atlantic,caribbean,saintJohn,saintJohn-west,18.33985,-64.81715,United States Virgin Islands,St Thomas and St John,2017,8/4/17,Random,14:10,0,29.2,34.57004438,3.417391912,462.2532005,7.98443784,,2266.113657,1971.9,,-64.81715,18.33985
5303,atlantic,caribbean,saintJohn,saintJohn-west,18.351738,-64.80548,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,2:45:00 PM,0,29.8,36.0365018,3.78650768,447.75107,8.0025642,8.12868201,2344.83749,2015.2954,,-64.80548,18.351738
5318,atlantic,caribbean,saintJohn,saintJohn-west,18.355128,-64.80068,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,3:44:00 PM,0,30.1,36.0313406,3.38157795,546.087284,7.93255821,7.94346727,2346.12731,2056.60725,,-64.80068,18.355128
58,atlantic,caribbean,saintThomas,saintThomas-north,18.37735,-64.98218,United States Virgin Islands,St Thomas and St John,2013,7/8/13,Random,15:53,0,28.1,33.3,4.000549624,376.6291988,8.077241334,,2363.984833,2023.4,,-64.98218,18.37735
96,atlantic,caribbean,saintThomas,saintThomas-north,18.3695,-64.99558,United States Virgin Islands,St Thomas and St John,2013,7/8/13,Random,14:26,0,28,33.3,4.002023733,373.3216873,8.079995191,,2361.328974,2020.2,,-64.99558,18.3695
42,atlantic,caribbean,saintThomas,saintThomas-north,18.3893,-64.97398,United States Virgin Islands,St Thomas and St John,2013,7/9/13,Random,15:35,0,28,33.1,4.049397295,369.1456454,8.085953466,,2369.718741,2025.6,,-64.97398,18.3893
23,atlantic,caribbean,saintThomas,saintThomas-north,18.36397,-65.00713,United States Virgin Islands,St Thomas and St John,2013,7/15/13,Random,19:57,0,28.3,34,3.95558573,386.4533057,8.064426109,,2357.292204,2017.8,,-65.00713,18.36397
T288,atlantic,caribbean,saintThomas,saintThomas-north,18.3831,-65.01228,United States Virgin Islands,St Thomas and St John,2015,7/14/15,Random,14:51,0,28.1,36.34870641,3.957069958,392.8954569,8.052704272,,2369.668153,2019.2,,-65.01228,18.3831
T327,atlantic,caribbean,saintThomas,saintThomas-north,18.37122,-64.96881,United States Virgin Islands,St Thomas and St John,2015,7/14/15,Random,17:26,0,28.6,36.35063034,3.894272302,410.3610302,8.036017066,,2362.629859,2019,,-64.96881,18.37122
T371,atlantic,caribbean,saintThomas,saintThomas-north,18.36888,-64.99774,United States Virgin Islands,St Thomas and St John,2015,7/14/15,Random,15:50,0,28.2,36.31202944,3.804398055,419.9987304,8.029060173,,2366.138224,2030.7,,-64.99774,18.36888
T342,atlantic,caribbean,saintThomas,saintThomas-north,18.36454,-65.01628,United States Virgin Islands,St Thomas and St John,2015,7/16/15,Random,15:40,0,28.1,36.47837968,3.866275149,408.2067769,8.03888009,,2368.382912,2026,,-65.01628,18.36454
T343,atlantic,caribbean,saintThomas,saintThomas-north,18.36538,-64.9377,United States Virgin Islands,St Thomas and St John,2015,7/16/15,Random,17:20,0,28.3,36.718054,3.80158439,421.1010595,8.026084436,,2361.554151,2024.4,,-64.9377,18.36538
6104,atlantic,caribbean,saintThomas,saintThomas-north,18.3859,-64.95636,United States Virgin Islands,St Thomas and St John,2017,7/24/17,Random,17:27,0,28.9,35.98286596,3.735233028,441.1446098,8.010395389,,2353.808462,2027.5,,-64.95636,18.3859
6104,atlantic,caribbean,saintThomas,saintThomas-north,18.3859,-64.95636,United States Virgin Islands,St Thomas and St John,2017,8/1/17,Random,17:27,0,29.5,35.81681721,3.735233028,441.1446098,8.010395389,,2353.808462,2027.5,,-64.95636,18.3859
6247,atlantic,caribbean,saintThomas,saintThomas-north,18.36581,-64.93069,United States Virgin Islands,St Thomas and St John,2017,7/24/17,Random,15:35,0,29,35.52418596,3.780534186,431.5263134,8.018845805,,2349.771028,2021.2,,-64.93069,18.36581
6014,atlantic,caribbean,saintThomas,saintThomas-north,18.3774,-64.92992,United States Virgin Islands,St Thomas and St John,2017,7/25/17,Random,18:17,0,28.8,35.75523371,3.663175692,444.7314219,8.006046151,,2338.77579,2019.3,,-64.92992,18.3774
6098,atlantic,caribbean,saintThomas,saintThomas-north,18.37601,-64.95971,United States Virgin Islands,St Thomas and St John,2017,8/1/17,Random,13:55,0,28.9,35.89508431,3.720640235,438.1967933,8.01134037,,2343.037908,2017.9,,-64.95971,18.37601
6158,atlantic,caribbean,saintThomas,saintThomas-north,18.37756,-64.97752,United States Virgin Islands,St Thomas and St John,2017,8/1/17,Random,14:37,0,29,35.88494971,3.184956895,542.2840247,7.930589566,,2309.576193,2034.9,,-64.97752,18.37756
6426,atlantic,caribbean,saintThomas,saintThomas-north,18.36591,-64.99993,United States Virgin Islands,St Thomas and St John,2017,8/3/17,Random,16:22,0,29.2,34.97681702,3.59585605,437.0176748,8.005952846,,2285.661822,1973.8,,-64.99993,18.36591
5397,atlantic,caribbean,saintThomas,saintThomas-north,18.36749,-65.01925,United States Virgin Islands,St Thomas and St John,2021,8/2/21,Random,2:05:00 PM,0,28.3,35.50198592,3.702802992,417.6643051,8.02658286,8.026277723,2321.488492,1997.38596,,-65.01925,18.36749
5431,atlantic,caribbean,saintThomas,saintThomas-north,18.37274,-64.98878,United States Virgin Islands,St Thomas and St John,2021,8/2/21,Random,4:15:00 PM,0,28.5,35.52129422,3.526927643,466.7568244,7.990247668,7.992412638,2340.054411,2034.484597,,-64.98878,18.37274
5432,atlantic,caribbean,saintThomas,saintThomas-north,18.37307,-64.95709,United States Virgin Islands,St Thomas and St John,2021,8/3/21,Random,5:18:00 PM,0,28.8,35.79296281,3.806129564,423.7539636,8.024388137,8.015796019,2349.337202,2016.871964,,-64.95709,18.37307
5411,atlantic,caribbean,saintThomas,saintThomas-north,18.37009,-64.93955,United States Virgin Islands,St Thomas and St John,2021,8/3/21,Random,6:05:00 PM,0,28.9,35.75985837,3.743711247,441.4121949,8.011277245,8.003390025,2356.632701,2031.034898,,-64.93955,18.37009
5435,atlantic,caribbean,saintThomas,saintThomas-north,18.388308,-64.93106,United States Virgin Islands,St Thomas and St John,2023,8/9/23,Random,3:08:00 PM,0,29.6,36.2904566,3.84221044,439.247517,8.01053391,8.05074603,2356.71242,2020.83106,,-64.93106,18.388308
5441,atlantic,caribbean,saintThomas,saintThomas-north,18.39039,-64.93623,United States Virgin Islands,St Thomas and St John,2023,8/9/23,Random,3:39:00 PM,0,29.7,36.2036517,3.88055367,434.857132,8.01440474,7.96132876,2358.28162,2019.47307,,-64.93623,18.39039
5431,atlantic,caribbean,saintThomas,saintThomas-north,18.386418,-64.99238,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,2:40:00 PM,0,29.7,36.2277652,3.79309567,451.957479,8.00099129,7.9585647,2358.716,2028.25726,,-64.99238,18.386418
5374,atlantic,caribbean,saintThomas,saintThomas-north,18.36336,-65.02036,United States Virgin Islands,St Thomas and St John,2023,8/10/23,Random,4:00:00 PM,0,29.7,36.2254929,3.77427098,453.336873,7.99925749,7.95346907,2354.33275,2025.42699,,-65.02036,18.36336
5422,atlantic,caribbean,saintThomas,saintThomas-north,18.379728,-64.99099,United States Virgin Islands,St Thomas and St John,2023,8/17/23,Random,2:00:00 PM,0,29.6,36.205924,3.83823211,444.438096,8.00806581,8.129176,2365.50308,2030.97357,,-64.99099,18.379728
5398,atlantic,caribbean,saintThomas,saintThomas-north,18.369,-65.0063,United States Virgin Islands,St Thomas and St John,2023,8/17/23,Random,2:57:00 PM,0,29.4,36.1641913,3.68033516,465.254346,7.99072227,7.9278581,2354.35016,2034.08681,,-65.0063,18.369
5414,atlantic,caribbean,saintThomas,saintThomas-north,18.374292,-64.9901,United States Virgin Islands,St Thomas and St John,2023,8/17/23,Random,6:38:00 PM,0,29.7,36.1848837,3.74186686,462.029537,7.99340915,8.01148606,2358.56649,2033.24969,,-64.9901,18.374292
4,atlantic,caribbean,saintThomas,saintThomas-south,18.31122,-64.96133,United States Virgin Islands,St Thomas and St John,2013,7/8/13,Random,19:16,0,28.6,32.8,4.095167413,359.861762,8.090830052,,2340.749221,1993.4,,-64.96133,18.31122
52,atlantic,caribbean,saintThomas,saintThomas-south,18.31724,-64.93944,United States Virgin Islands,St Thomas and St John,2013,7/12/13,Random,16:53,0,28.8,33.6,3.915338913,393.2975473,8.056438638,,2338.732312,2004.9,,-64.93944,18.31724
269,atlantic,caribbean,saintThomas,saintThomas-south,18.31946,-64.94324,United States Virgin Islands,St Thomas and St John,2013,7/15/13,Random,19:15,0,29.5,34.2,3.95364338,396.4352952,8.048788541,,2326.590978,1987.4,,-64.94324,18.31946
S239,atlantic,caribbean,saintThomas,saintThomas-south,18.30129,-65.003,United States Virgin Islands,St Thomas and St John,2015,7/13/15,Random,16:52,0,28.1,35.99203693,3.765048994,418.7888085,8.029399408,,2354.623767,2023.6,,-65.003,18.30129
T309,atlantic,caribbean,saintThomas,saintThomas-south,18.30129,-65.003,United States Virgin Islands,St Thomas and St John,2015,7/13/15,Random,17:35,0,28.2,36.00086057,3.841974231,406.1860285,8.039639517,,2353.028688,2014.6,,-65.003,18.30129
