"basin","region","subRegion","siteName","latitude","longitude","depth","intrumentType","projectCode","tagNum","fate","dateDeployment","dateRecovery","duration","species","dimensions","massBlockPre","massEpoxiedPre","volumeBlockPre","densityRWPre","densityHUPre","densityCTPre","massDirtyPost","massCleanPost","volumeBlockPost","densityHUPost","densityCTPost","macroboring","grazing","accretion","machinePre","machinePost","carbMDPre","carbEQPre","carbMDPost","carbEQPost","sa","notes","instrument"
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,15,"BMU","BMUQuest",6515,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",15.1336,30.5027,10.24477673,1.477201544,NA,1.45081815,33.4888,30.2149,9.284700394,NA,1.54639302,-0.172416687,0.787659649,0.661763191,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,15,"BMU","BMUQuest",6516,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",15.7692,31.2175,11.24657536,1.402133494,NA,1.39793896,35.784,32.2926,9.942232132,NA,1.48814133,-0.188012123,1.116331105,1.580125809,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,15,"BMU","BMUQuest",6517,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",16.9511,32.397,11.46744347,1.478193465,NA,1.46188851,38.4906,34.5233,10.59990978,NA,1.51030606,-0.121081352,0.746452338,1.751409531,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,15,"BMU","BMUQuest",6518,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",19.5041,34.9992,11.63975716,1.675644924,NA,1.63677553,38.6681,36.0857,10.63719463,NA,1.74360871,-0.151499748,0.851062782,1.282859802,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,15,"BMU","BMUQuest",6519,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",16.6312,32.2295,11.04085636,1.506332431,NA,1.48746154,37.3851,31.3445,9.286588669,NA,1.49401461,-0.264676094,1.489591597,1.041975975,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,15,"BMU","BMUQuest",6520,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.5166,32.932,11.24705601,1.557438674,NA,1.53950619,37.9932,34.243,10.37947941,NA,1.64455836,-0.160778046,0.706798554,1.372449875,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6521,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",15.8228,31.5009,11.97133827,1.321723574,NA,1.35096999,37.7275,32.945,10.84998608,NA,1.43326371,-0.136642456,0.984709734,1.098160744,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6522,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",16.6344,32.1467,12.43591404,1.33760976,NA,1.36569379,39.4126,35.366,10.86491203,NA,1.46106204,-0.016805649,1.554196361,2.47727108,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6523,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.3009,32.927,11.96227455,1.44628849,NA,1.47943735,36.4281,34.2795,10.29134846,NA,1.55090858,-0.096988678,1.573937412,1.456546783,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6524,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.2783,32.7397,11.34004498,1.523653568,NA,1.54929091,35.4232,32.6779,8.675860405,NA,1.69744315,-0.00399971,2.660184865,1.350683212,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6525,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",13.9347,29.5457,10.760602,1.294974017,NA,1.317369248,31.8515,29.5386,8.741658211,NA,1.43853618,-0.007596016,2.011347773,0.867679596,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6526,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.5912,33.1562,11.55429554,1.522481396,NA,1.5441156,41.6441,37.3345,9.879095078,NA,1.68580068,NA,1.675200462,3.077570915,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6527,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",14.4669,30.1463,11.6788702,1.238724273,NA,1.26716732,32.1534,28.6991,7.131397247,NA,1.38971804,-0.000171661,4.547301292,2.220088005,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6528,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",15.2214,30.3454,11.41613388,1.333323537,NA,1.36204679,33.9545,30.3171,10.18792248,NA,1.44039559,-0.013724327,1.214487073,0.402159691,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6529,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.5229,33.0391,11.3457613,1.54444462,NA,1.56821604,42.5161,37.8069,10.56863308,NA,1.67243537,-0.00766468,0.76946354,3.177400589,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","BMUQuest",6530,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",14.1754,29.7345,12.10704517,1.170838946,NA,1.207601268,28.3147,26.0051,7.746683121,NA,1.309906056,NA,4.360362049,0.142195702,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6531,"Base Only",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",11.288,26.7028,10.52696228,1.072294143,NA,1.117441149,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6532,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",11.3312,26.9912,10.36225319,1.093507348,NA,1.118374515,29.2559,26.1092,7.955286026,NA,1.220778332,-0.158743858,2.248223306,0.458456039,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6533,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.3271,32.9548,11.22914314,1.543047389,NA,1.55349952,34.677,32.4888,9.710343361,NA,1.63541937,-0.686997414,0.831802365,0.604162216,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6534,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",18.1109,33.6059,11.72696114,1.544381343,NA,1.5653326,36.354,33.2055,10.47421074,NA,1.64783814,-0.078474998,1.174275402,0.391044617,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6535,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",14.8047,30.2152,9.887309074,1.497343705,NA,1.53258856,34.5644,30.7136,9.138659477,NA,1.57905831,-0.057506561,0.691143036,0.560714722,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6536,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",11.2043,26.8092,10.39136696,1.078231578,NA,1.118014302,31.0992,28.1165,9.309153557,NA,1.241646781,-0.571546555,0.510666848,0.890398979,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6537,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",14.6741,30.059,11.41578197,1.285422237,NA,1.311394384,23.8365,20.4244,3.755221367,NA,1.38142696,-0.010565758,7.649994845,0.036083221,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6538,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",16.4192,31.8739,11.93303204,1.375945354,NA,1.40964756,31.2138,28.7808,8.534711838,NA,1.50974305,-0.1617136,3.236606602,0.182982445,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6539,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",17.3921,32.7227,11.6534214,1.492445815,NA,1.52429937,37.41,34.1993,10.3634119,NA,1.5772913,-0.027113914,1.262895586,1.457937241,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,5,"BMU","BMUQuest",6540,"SUCCESSFULLY RECOVERED",2020-01-07,2023-01-11,3.01369863,"O. faveolata","5x2x1",13.7822,29.362,11.47113419,1.201467943,NA,1.238882518,25.011,23.0304,5.031729698,NA,1.39596897,-1.890489578,4.548914914,0.437839508,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6541,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",17.2368,32.8345,10.97805405,1.570114332,NA,1.58722161,40.0783,36.5569,10.03029442,NA,1.68776239,-0.08309269,0.86466694,2.433634758,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6542,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.5189,31.1586,11.64714718,1.3324207,NA,1.3449948,37.5886,34.0822,9.385954857,NA,1.54256468,-0.009020805,2.252171518,1.289279938,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6543,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",16.0609,31.8483,12.54377747,1.280387829,NA,1.306417142,37.6704,34.4323,10.57772255,NA,1.4517576,-0.146770477,1.819284443,2.454792023,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6544,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",17.7457,33.1421,12.0992775,1.466674353,NA,1.48079403,41.3351,36.4746,10.32956028,NA,1.57764833,-0.765206337,1.004510883,2.72714138,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6545,"Not Recovered",2020-01-25,NA,NA,"O. faveolata","5x2x1",13.8081,29.3431,12.14082813,1.137327689,NA,1.16433026,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6546,"Not Recovered",2020-01-25,NA,NA,"O. faveolata","5x2x1",15.8793,31.5212,10.70403957,1.483486668,NA,1.51019438,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6547,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",11.4735,27.2107,10.62684345,1.079671499,NA,1.108572124,31.9841,28.8025,8.111987114,NA,1.284944219,-0.059669495,2.455186841,2.064425468,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6548,"Not Recovered",2020-01-25,NA,NA,"O. faveolata","5x2x1",12.4055,27.9404,10.79469395,1.149222021,NA,1.182061701,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6549,"Not Recovered",2020-01-25,NA,NA,"O. faveolata","5x2x1",15.4147,31.0129,11.54229641,1.335496807,NA,1.36300622,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",6550,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.291,30.4227,10.79048824,1.417081383,NA,1.42640676,33.9472,32.0271,9.776939392,NA,1.53501567,-0.026410103,0.987138745,2.489922523,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6551,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.4054,30.9487,12.12443447,1.270607717,NA,1.29162609,38.9383,34.6249,11.65908623,NA,1.41447495,-0.078354836,0.386993404,1.84468174,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6552,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.1247,30.5519,11.8715601,1.274028002,NA,1.299099479,38.6219,34.1398,11.0445385,NA,1.40319725,-0.133629799,0.693391801,2.387114525,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6553,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.3332,30.8983,11.30732632,1.356041169,NA,1.38440542,37.4897,34.7821,10.68513966,NA,1.48003954,-0.025474548,0.596712112,2.454010963,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6554,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",13.5558,29.0729,11.43217564,1.185758549,NA,1.21140098,34.5114,30.6605,9.186304092,NA,1.35231558,-0.272254944,1.973616604,1.950184822,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6555,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",16.2638,31.4417,10.80545712,1.505146873,NA,1.52687866,38.7129,34.6352,10.45013523,NA,1.63439927,-0.086345673,0.268976217,1.930675507,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6556,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",11.8235,27.302,10.31762123,1.145952128,NA,1.180381334,32.9852,27.9749,8.126338005,NA,1.34646666,-0.079659462,2.111623763,1.503762245,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6557,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",16.025,31.6953,12.17978668,1.315704488,NA,1.34521312,38.9074,35.0794,11.06980705,NA,1.44005491,-0.315590859,0.794388772,2.534597397,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6558,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.1141,30.7795,11.58491993,1.304635689,NA,1.34023815,36.624,33.2319,10.2829628,NA,1.45448429,-0.304982185,0.996974945,1.734294891,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6559,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",11.6485,27.1359,10.69361115,1.089295266,NA,1.125235873,32.2615,29.2707,9.079092979,NA,1.241923648,-0.11400032,1.500517851,1.965471268,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",6560,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",11.6213,27.2089,10.39840508,1.117604085,NA,1.155807848,26.0446,22.4579,5.022794724,NA,1.296152067,-0.685752869,4.689857487,0.405695915,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6561,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",14.6943,30.248,12.13085461,1.211316142,NA,1.230704309,39.5775,34.8883,11.64522457,NA,1.33478905,-0.01968956,0.46594048,2.605107307,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6562,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",17.4811,33.032,11.17939568,1.563689174,NA,1.56905381,37.6319,34.7301,10.54247189,NA,1.66246213,-0.020204544,0.616719246,0.99802208,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6563,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",12.6911,28.198,11.20444107,1.132684792,NA,1.158412733,31.0142,28.3803,7.306268692,NA,1.252376776,-2.840223312,1.057949066,2.29133606,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6564,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",13.9273,29.4522,11.11885071,1.252584495,NA,1.266034996,42.9207,35.3748,10.56709671,NA,1.36074554,-0.031182289,0.520571711,3.940984726,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6565,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",15.4235,30.8563,11.90477657,1.295572404,NA,1.311888545,37.8663,32.7617,9.95215416,NA,1.43799586,-1.381058693,0.571563717,2.311609268,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6566,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",16.4013,32.116,10.70343876,1.532339313,NA,1.5405748,35.8426,33.7171,9.480789185,NA,1.68013111,-0.080174446,1.142475129,1.352485657,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6567,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",17.0348,32.575,11.0482378,1.541856748,NA,1.55061448,40.6117,36.4351,10.50938416,NA,1.64303811,-0.017294884,0.521558756,2.321866035,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6568,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",16.4233,32.1726,11.31669903,1.451244745,NA,1.46589537,42.3523,37.4336,10.74332428,NA,1.56139186,-0.013209343,0.560165407,3.544343948,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6569,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",13.8725,29.4135,11.70534897,1.185141941,NA,1.213503167,36.314,33.0532,10.75154686,NA,1.34041509,-0.11400032,0.83980179,2.085222244,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",6570,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",16.7679,32.5424,11.27274513,1.487472644,NA,1.50128989,44.8303,39.1908,10.58681202,NA,1.5853054,-0.170854569,0.515078542,4.35959816,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6571,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",14.6976,30.3009,11.19273376,1.31313764,NA,1.31952117,28.4913,26.3607,7.187582016,NA,1.42611217,-1.502380371,2.502771373,0.142865181,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6572,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",14.394,30.0377,11.43125725,1.259179081,NA,1.273977329,30.4442,28.0516,7.455476761,NA,1.43925117,-0.605286598,3.370493891,0.970152855,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6573,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",18.056,33.8121,11.73385334,1.538795439,NA,1.54213006,36.844,34.7799,10.69384289,NA,1.64982489,-0.007141113,1.032869337,0.921014786,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6574,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata","5x2x1",12.5165,28.0197,10.4528389,1.197425897,NA,1.217012442,32.9462,29.3565,8.690108299,NA,1.31909918,-0.337263107,1.425467494,1.633709908,"macro","macro",NA,NA,NA,NA,NA,NA,NA
