basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,fxnGroup,density_ind_m2,biomass_g_m2,density_ind_PSU,biomass_kg_PSU,density_ind_ha,biomass_kg_ha
atlantic,STT,west,,sava,2017,6086,18.33763,-65.06265,18.33763,-65.06265,,HARD,scraper,,,2,0.0125139,112.9943503,0.707
atlantic,STT,west,,sava,2017,6087,18.34148,-65.05565,18.34148,-65.05565,,HARD,excavator,,,0,0,0,0
atlantic,STT,west,,sava,2017,6087,18.34148,-65.05565,18.34148,-65.05565,,HARD,scraper,,,0,0,0,0
atlantic,STT,west,,sava,2017,6088,18.34432,-65.05556,18.34432,-65.05556,,HARD,excavator,,,0,0,0,0
atlantic,STT,west,,sava,2017,6088,18.34432,-65.05556,18.34432,-65.05556,,HARD,scraper,,,0,0,0,0
atlantic,STX,east,,langBank,2017,1109,17.81115,-64.49591,17.81115,-64.49591,,AGRF,excavator,,,3.5,1.238058812,197.740113,69.94682554
atlantic,STX,east,,langBank,2017,1109,17.81115,-64.49591,17.81115,-64.49591,,AGRF,scraper,,,21.5,0.624865088,1214.689266,35.30311232
atlantic,STX,east,,langBank,2017,1110,17.81464,-64.49993,17.81464,-64.49993,,AGRF,excavator,,,4,0.904103474,225.9887006,51.07929232
atlantic,STX,east,,langBank,2017,1110,17.81464,-64.49993,17.81464,-64.49993,,AGRF,scraper,,,22.5,0.768660477,1271.186441,43.42714559
atlantic,STX,east,,langBank,2017,1111,17.81535,-64.47942,17.81535,-64.47942,,SCR,excavator,,,0.5,0.405818315,28.24858757,22.92758842
atlantic,STX,east,,langBank,2017,1111,17.81535,-64.47942,17.81535,-64.47942,,SCR,scraper,,,7,0.756810455,395.480226,42.75765282
atlantic,STX,east,,langBank,2017,1112,17.81903,-64.50109,17.81903,-64.50109,,PVMT,excavator,,,1.5,0.816546505,84.74576271,46.1325709
atlantic,STX,east,,langBank,2017,1112,17.81903,-64.50109,17.81903,-64.50109,,PVMT,scraper,,,25,2.479663227,1412.429379,140.0939676
atlantic,STX,east,,langBank,2017,1113,17.82053,-64.49941,17.82053,-64.49941,,PVMT,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2017,1113,17.82053,-64.49941,17.82053,-64.49941,,PVMT,scraper,,,5,0.502239629,282.4858757,28.37512028
atlantic,STX,east,,langBank,2017,1143,17.79675,-64.47728,17.79675,-64.47728,,PTRF,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2017,1143,17.79675,-64.47728,17.79675,-64.47728,,PTRF,scraper,,,13.5,0.484086703,762.7118644,27.34953124
atlantic,STX,east,,langBank,2017,1215,17.82393,-64.48649,17.82393,-64.48649,,PVMT,excavator,,,6,1.070446334,338.9830508,60.47719401
atlantic,STX,east,,langBank,2017,1215,17.82393,-64.48649,17.82393,-64.48649,,PVMT,scraper,,,24,2.554306003,1355.932203,144.3110736
atlantic,STX,east,,langBank,2017,1216,17.82445,-64.4851,17.82445,-64.4851,,PVMT,excavator,,,10,0.695271715,564.9717514,39.28088785
atlantic,STX,east,,langBank,2017,1216,17.82445,-64.4851,17.82445,-64.4851,,PVMT,scraper,,,17,2.488351783,960.4519774,140.5848465
atlantic,STX,east,,langBank,2021,4366,17.79965,-64.47679,17.79965,-64.47679,,PTRF,excavator,,,0.5,0.104530946,28.24858757,5.905703164
atlantic,STX,east,,langBank,2021,4366,17.79965,-64.47679,17.79965,-64.47679,,PTRF,scraper,,,8.5,0.423742425,480.2259887,23.94025
atlantic,STX,east,,langBank,2021,4379,17.80236,-64.48253,17.80236,-64.48253,,AGRF,excavator,,,7,0.372187396,395.480226,21.0275365
atlantic,STX,east,,langBank,2021,4379,17.80236,-64.48253,17.80236,-64.48253,,AGRF,scraper,,,13,0.80173618,734.4632768,45.29582938
atlantic,STX,east,,langBank,2021,4380,17.80234,-64.45738,17.80234,-64.45738,,AGRF,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2021,4380,17.80234,-64.45738,17.80234,-64.45738,,AGRF,scraper,,,10,1.143296064,564.9717514,64.59299797
atlantic,STX,east,,langBank,2021,4382,17.80283,-64.49682,17.80283,-64.49682,,AGRF,excavator,,,3,0.214254141,169.4915254,12.10475373
atlantic,STX,east,,langBank,2021,4382,17.80283,-64.49682,17.80283,-64.49682,,AGRF,scraper,,,14,0.372962094,790.960452,21.07130475
atlantic,STX,east,,langBank,2019,4385,17.79952,-64.47838,17.79952,-64.47838,,AGRF,excavator,,,0.5,0.440629312,28.24858757,24.89431141
atlantic,STX,east,,langBank,2019,4385,17.79952,-64.47838,17.79952,-64.47838,,AGRF,scraper,,,46,1.22847735,2598.870056,69.4055
atlantic,STX,east,,langBank,2019,4389,17.80066,-64.4729,17.80066,-64.4729,,AGRF,excavator,,,2.5,0.878373498,141.2429379,49.62562136
atlantic,STX,east,,langBank,2021,4389,17.80592,-64.50377,17.80592,-64.50377,,AGRF,excavator,,,1.5,0.208121183,84.74576271,11.75825893
atlantic,STX,east,,langBank,2019,4389,17.80066,-64.4729,17.80066,-64.4729,,AGRF,scraper,,,4,0.363101346,225.9887006,20.51420034
atlantic,STX,east,,langBank,2021,4389,17.80592,-64.50377,17.80592,-64.50377,,AGRF,scraper,,,6,0.46503787,338.9830508,26.27332599
atlantic,STX,east,,langBank,2019,4393,17.80148,-64.50202,17.80148,-64.50202,,AGRF,excavator,,,4,0.640038894,225.9887006,36.16038949
atlantic,STX,east,,langBank,2021,4393,17.80685,-64.4934,17.80685,-64.4934,,AGRF,excavator,,,1,0.346240009,56.49717514,19.56158243
atlantic,STX,east,,langBank,2019,4393,17.80148,-64.50202,17.80148,-64.50202,,AGRF,scraper,,,18.5,0.840359261,1045.19774,47.47792435
atlantic,STX,east,,langBank,2021,4393,17.80685,-64.4934,17.80685,-64.4934,,AGRF,scraper,,,14.5,0.497171363,819.2090395,28.08877757
atlantic,STX,east,,langBank,2019,4402,17.80372,-64.4828,17.80372,-64.4828,,AGRF,excavator,,,0.5,0.170292059,28.24858757,9.621020282
atlantic,STX,east,,langBank,2019,4402,17.80372,-64.4828,17.80372,-64.4828,,AGRF,scraper,,,9.5,0.521697823,536.7231638,29.47445328
atlantic,STX,east,,langBank,2019,4408,17.80572,-64.45976,17.80572,-64.45976,,PVMT,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2021,4408,17.81227,-64.49013,17.81227,-64.49013,,AGRF,excavator,,,2.5,0.09152718,141.2429379,5.171027119
atlantic,STX,east,,langBank,2019,4408,17.80572,-64.45976,17.80572,-64.45976,,PVMT,scraper,,,13,1.213395844,734.4632768,68.55343751
atlantic,STX,east,,langBank,2021,4408,17.81227,-64.49013,17.81227,-64.49013,,AGRF,scraper,,,11.5,0.364123284,649.7175141,20.57193695
atlantic,STX,east,,langBank,2019,4411,17.80581,-64.50138,17.80581,-64.50138,,PTRF,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2021,4411,17.81488,-64.45996,17.81488,-64.45996,,AGRF,excavator,,,0.5,0.119026307,28.24858757,6.724650113
atlantic,STX,east,,langBank,2019,4411,17.80581,-64.50138,17.80581,-64.50138,,PTRF,scraper,,,8,1.05248625,451.9774011,59.4625
atlantic,STX,east,,langBank,2021,4411,17.81488,-64.45996,17.81488,-64.45996,,AGRF,scraper,,,9,0.726084675,508.4745763,41.02173305
atlantic,STX,east,,langBank,2019,4412,17.80612,-64.46411,17.80612,-64.46411,,PVMT,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2019,4412,17.80612,-64.46411,17.80612,-64.46411,,PVMT,scraper,,,2,0.42826035,112.9943503,24.1955
atlantic,STX,east,,langBank,2021,4415,17.82076,-64.50078,17.82076,-64.50078,,SCR,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2021,4415,17.82076,-64.50078,17.82076,-64.50078,,SCR,scraper,,,0,0,0,0
atlantic,STX,east,,langBank,2019,4420,17.81066,-64.47383,17.81066,-64.47383,,PVMT,excavator,,,0.5,0.119026307,28.24858757,6.724650113
atlantic,STX,east,,langBank,2019,4420,17.81066,-64.47383,17.81066,-64.47383,,PVMT,scraper,,,12,0.966681642,677.9661017,54.61478203
atlantic,STX,east,,langBank,2019,4426,17.81339,-64.46237,17.81339,-64.46237,,PVMT,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2019,4426,17.81339,-64.46237,17.81339,-64.46237,,PVMT,scraper,,,15,1.78949111,847.4576271,101.1011927
atlantic,STX,east,,langBank,2021,4428,17.83331,-64.45361,17.83331,-64.45361,,HARD,excavator,,,0.5,0.134784633,28.24858757,7.614951017
atlantic,STX,east,,langBank,2021,4428,17.83331,-64.45361,17.83331,-64.45361,,HARD,scraper,,,17,1.398373566,960.4519774,79.00415627
atlantic,STX,east,,langBank,2021,4429,17.83434,-64.45164,17.83434,-64.45164,,HARD,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2021,4429,17.83434,-64.45164,17.83434,-64.45164,,HARD,scraper,,,16,1.86773055,903.9548023,105.5215
atlantic,STX,east,,langBank,2019,4430,17.82136,-64.49477,17.82136,-64.49477,,PVMT,excavator,,,0,0,0,0
atlantic,STX,east,,langBank,2019,4430,17.82136,-64.49477,17.82136,-64.49477,,PVMT,scraper,,,0.5,0.1223424,28.24858757,6.912
atlantic,STX,east,,langBank,2019,4431,17.82511,-64.48109,17.82511,-64.48109,,PVMT,excavator,,,0.5,0.151856435,28.24858757,8.579459605
atlantic,STX,east,,langBank,2019,4431,17.82511,-64.48109,17.82511,-64.48109,,PVMT,scraper,,,3.5,0.35415045,197.740113,20.0085
atlantic,STX,east,,langBank,2019,4432,17.82557,-64.49556,17.82557,-64.49556,,PVMT,excavator,,,0.5,0.372866844,28.24858757,21.06592339
atlantic,STX,east,,langBank,2019,4432,17.82557,-64.49556,17.82557,-64.49556,,PVMT,scraper,,,8.5,0.619396013,480.2259887,34.99412503
atlantic,STX,east,,langBank,2019,4434,17.82839,-64.47005,17.82839,-64.47005,,PVMT,excavator,,,1,0.714592734,56.49717514,40.37247085
atlantic,STX,east,,langBank,2019,4434,17.82839,-64.47005,17.82839,-64.47005,,PVMT,scraper,,,8,0.439644767,451.9774011,24.8386874
atlantic,STX,north,,saltRiver,2017,1023,17.78533,-64.76053,17.78533,-64.76053,,AGRF,excavator,,,2,0.194616638,112.9943503,10.99529028
atlantic,STX,north,,saltRiver,2017,1023,17.78533,-64.76053,17.78533,-64.76053,,AGRF,scraper,,,6,0.277505302,338.9830508,15.67826565
atlantic,STX,north,,saltRiver,2017,1024,17.78686,-64.75798,17.78686,-64.75798,,AGRF,excavator,,,1.5,0.036241824,84.74576271,2.047560678
atlantic,STX,north,,saltRiver,2017,1024,17.78686,-64.75798,17.78686,-64.75798,,AGRF,scraper,,,10.5,0.413971266,593.220339,23.38820712
atlantic,STX,north,,saltRiver,2017,1039,17.7843,-64.75804,17.7843,-64.75804,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1039,17.7843,-64.75804,17.7843,-64.75804,,AGRF,scraper,,,0.5,0.0362496,28.24858757,2.048
atlantic,STX,north,,saltRiver,2017,1119,17.79189,-64.74884,17.79189,-64.74884,,PVMT,excavator,,,1.5,0.081883548,84.74576271,4.626189153
atlantic,STX,north,,saltRiver,2017,1119,17.79189,-64.74884,17.79189,-64.74884,,PVMT,scraper,,,5.5,0.398826067,310.7344633,22.53254616
atlantic,STX,north,,saltRiver,2017,1149,17.7907,-64.75179,17.7907,-64.75179,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1149,17.7907,-64.75179,17.7907,-64.75179,,PVMT,scraper,,,2.5,0.43080915,141.2429379,24.3395
atlantic,STX,north,,saltRiver,2017,1222,17.78621,-64.75496,17.78621,-64.75496,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1222,17.78621,-64.75496,17.78621,-64.75496,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1223,17.78908,-64.75253,17.78908,-64.75253,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1223,17.78908,-64.75253,17.78908,-64.75253,,PVMT,scraper,,,0.5,0.00303555,28.24858757,0.1715
atlantic,STX,north,,saltRiver,2017,1277,17.78462,-64.75881,17.78462,-64.75881,,AGRF,excavator,,,3.5,0.513118916,197.740113,28.98976927
atlantic,STX,north,,saltRiver,2017,1277,17.78462,-64.75881,17.78462,-64.75881,,AGRF,scraper,,,11.5,0.631518269,649.7175141,35.67899825
atlantic,STX,north,,saltRiver,2017,1278,17.78538,-64.76102,17.78538,-64.76102,,AGRF,excavator,,,3.5,0.31095894,197.740113,17.56830169
atlantic,STX,north,,saltRiver,2017,1278,17.78538,-64.76102,17.78538,-64.76102,,AGRF,scraper,,,7.5,0.214779027,423.7288136,12.13440831
atlantic,STX,north,,saltRiver,2017,1293,17.78465,-64.75708,17.78465,-64.75708,,HARD,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1293,17.78465,-64.75708,17.78465,-64.75708,,HARD,scraper,,,2,0.1483968,112.9943503,8.384
atlantic,STX,north,,saltRiver,2017,1379,17.78206,-64.75699,17.78206,-64.75699,,AGRF,excavator,,,2,0.903726365,112.9943503,51.05798672
atlantic,STX,north,,saltRiver,2017,1379,17.78206,-64.75699,17.78206,-64.75699,,AGRF,scraper,,,16,0.571315017,903.9548023,32.27768458
atlantic,STX,north,,saltRiver,2017,1380,17.784,-64.75332,17.784,-64.75332,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2017,1380,17.784,-64.75332,17.784,-64.75332,,AGRF,scraper,,,1.5,0.049854255,84.74576271,2.816624576
atlantic,STX,north,,saltRiver,2017,1423,17.78287,-64.75615,17.78287,-64.75615,,PVMT,excavator,,,0.5,0.079126196,28.24858757,4.470406554
atlantic,STX,north,,saltRiver,2017,1423,17.78287,-64.75615,17.78287,-64.75615,,PVMT,scraper,,,6,0.514730622,338.9830508,29.0808261
atlantic,STX,north,,saltRiver,2019,4265,17.78059,-64.75503,17.78059,-64.75503,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4265,17.78059,-64.75503,17.78059,-64.75503,,AGRF,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4266,17.78059,-64.75428,17.78059,-64.75428,,AGRF,excavator,,,1.5,0.151243696,84.74576271,8.544841582
atlantic,STX,north,,saltRiver,2019,4266,17.78059,-64.75428,17.78059,-64.75428,,AGRF,scraper,,,6,0.133804583,338.9830508,7.55958096
atlantic,STX,north,,saltRiver,2021,4269,17.78502,-64.7593,17.78502,-64.7593,,AGRF,excavator,,,1,0.036493231,56.49717514,2.061764463
atlantic,STX,north,,saltRiver,2021,4269,17.78502,-64.7593,17.78502,-64.7593,,AGRF,scraper,,,5.5,0.230059466,310.7344633,12.99770994
atlantic,STX,north,,saltRiver,2021,4278,17.78626,-64.75544,17.78626,-64.75544,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4278,17.78626,-64.75544,17.78626,-64.75544,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4279,17.78684,-64.74844,17.78684,-64.74844,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4279,17.78684,-64.74844,17.78684,-64.74844,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4289,17.78846,-64.74672,17.78846,-64.74672,,PVMT,excavator,,,0.5,0.258674306,28.24858757,14.61436757
atlantic,STX,north,,saltRiver,2021,4289,17.78846,-64.74672,17.78846,-64.74672,,PVMT,scraper,,,8.5,0.581819353,480.2259887,32.87114989
atlantic,STX,north,,saltRiver,2021,4292,17.78867,-64.75616,17.78867,-64.75616,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4292,17.78867,-64.75616,17.78867,-64.75616,,AGRF,scraper,,,11.5,0.562264617,649.7175141,31.76636254
atlantic,STX,north,,saltRiver,2021,4293,17.78879,-64.74941,17.78879,-64.74941,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4293,17.78879,-64.74941,17.78879,-64.74941,,PVMT,scraper,,,4,0.53382457,225.9887006,30.15958023
atlantic,STX,north,,saltRiver,2021,4303,17.78957,-64.75134,17.78957,-64.75134,,PVMT,excavator,,,1,0.011361769,56.49717514,0.641907853
atlantic,STX,north,,saltRiver,2021,4303,17.78957,-64.75134,17.78957,-64.75134,,PVMT,scraper,,,4,0.299624369,225.9887006,16.92793045
atlantic,STX,north,,saltRiver,2019,4312,17.78409,-64.75974,17.78409,-64.75974,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4312,17.78409,-64.75974,17.78409,-64.75974,,PVMT,scraper,,,1,0.104643982,56.49717514,5.912089379
atlantic,STX,north,,saltRiver,2019,4313,17.78419,-64.75796,17.78419,-64.75796,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4313,17.78419,-64.75796,17.78419,-64.75796,,AGRF,scraper,,,4.5,0.078423169,254.2372881,4.430687514
atlantic,STX,north,,saltRiver,2019,4316,17.78471,-64.75882,17.78471,-64.75882,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4316,17.78471,-64.75882,17.78471,-64.75882,,AGRF,scraper,,,4.5,0.3708504,254.2372881,20.952
atlantic,STX,north,,saltRiver,2019,4317,17.78479,-64.75723,17.78479,-64.75723,,HARD,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4317,17.78479,-64.75723,17.78479,-64.75723,,HARD,scraper,,,0.5,0.0019116,28.24858757,0.108
atlantic,STX,north,,saltRiver,2019,4322,17.78541,-64.76117,17.78541,-64.76117,,AGRF,excavator,,,0.5,0.151856435,28.24858757,8.579459605
atlantic,STX,north,,saltRiver,2021,4322,17.79065,-64.75218,17.79065,-64.75218,,PVMT,excavator,,,2,0.593031237,112.9943503,33.50458966
atlantic,STX,north,,saltRiver,2019,4322,17.78541,-64.76117,17.78541,-64.76117,,AGRF,scraper,,,6,0.2898375,338.9830508,16.375
atlantic,STX,north,,saltRiver,2021,4322,17.79065,-64.75218,17.79065,-64.75218,,PVMT,scraper,,,2,0.421660594,112.9943503,23.82263243
atlantic,STX,north,,saltRiver,2019,4323,17.78549,-64.75631,17.78549,-64.75631,,AGRF,excavator,,,0.5,0.258674306,28.24858757,14.61436757
atlantic,STX,north,,saltRiver,2019,4323,17.78549,-64.75631,17.78549,-64.75631,,AGRF,scraper,,,7,0.20587755,395.480226,11.6315
atlantic,STX,north,,saltRiver,2021,4330,17.79163,-64.74812,17.79163,-64.74812,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2021,4330,17.79163,-64.74812,17.79163,-64.74812,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4346,17.78876,-64.75593,17.78876,-64.75593,,AGRF,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4346,17.78876,-64.75593,17.78876,-64.75593,,AGRF,scraper,,,8,0.210581325,451.9774011,11.89725
atlantic,STX,north,,saltRiver,2019,4355,17.78903,-64.74952,17.78903,-64.74952,,PVMT,excavator,,,0.5,0.211455376,28.24858757,11.94663141
atlantic,STX,north,,saltRiver,2019,4355,17.78903,-64.74952,17.78903,-64.74952,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4356,17.78965,-64.74818,17.78965,-64.74818,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4356,17.78965,-64.74818,17.78965,-64.74818,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4361,17.79078,-64.75346,17.79078,-64.75346,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4361,17.79078,-64.75346,17.79078,-64.75346,,PVMT,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4362,17.79045,-64.75185,17.79045,-64.75185,,PVMT,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4362,17.79045,-64.75185,17.79045,-64.75185,,PVMT,scraper,,,1.5,0.12495315,84.74576271,7.0595
atlantic,STX,north,,saltRiver,2019,4440,17.78372,-64.74928,17.78372,-64.74928,,BDRK,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4440,17.78372,-64.74928,17.78372,-64.74928,,BDRK,scraper,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4441,17.78404,-64.74903,17.78404,-64.74903,,BDRK,excavator,,,0,0,0,0
atlantic,STX,north,,saltRiver,2019,4441,17.78404,-64.74903,17.78404,-64.74903,,BDRK,scraper,,,0,0,0,0
atlantic,STX,south,,south,2017,1033,17.69822,-64.62501,17.69822,-64.62501,,HARD,excavator,,,0.5,0.211455376,28.24858757,11.94663141
atlantic,STX,south,,south,2017,1033,17.69822,-64.62501,17.69822,-64.62501,,HARD,scraper,,,5,0.701296125,282.4858757,39.62125
atlantic,STX,south,,south,2017,1075,17.69895,-64.62971,17.69895,-64.62971,,PVMT,excavator,,,1.5,0.094481037,84.74576271,5.337911695
atlantic,STX,south,,south,2017,1075,17.69895,-64.62971,17.69895,-64.62971,,PVMT,scraper,,,0.5,0.102875768,28.24858757,5.812190282
atlantic,STX,south,,south,2017,1076,17.7013,-64.63713,17.7013,-64.63713,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2017,1076,17.7013,-64.63713,17.7013,-64.63713,,PVMT,scraper,,,8.5,0.251250055,480.2259887,14.19491836
atlantic,STX,south,,south,2017,1077,17.70898,-64.62505,17.70898,-64.62505,,PVMT,excavator,,,1,0.04570337,56.49717514,2.582111299
atlantic,STX,south,,south,2017,1077,17.70898,-64.62505,17.70898,-64.62505,,PVMT,scraper,,,3,0.29740881,169.4915254,16.80275763
atlantic,STX,south,,south,2017,1132,17.68541,-64.67719,17.68541,-64.67719,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2017,1132,17.68541,-64.67719,17.68541,-64.67719,,PVMT,scraper,,,1.5,0.14670645,84.74576271,8.2885
atlantic,STX,south,,south,2017,1133,17.68855,-64.68384,17.68855,-64.68384,,PVMT,excavator,,,0.5,0.079126196,28.24858757,4.470406554
atlantic,STX,south,,south,2017,1133,17.68855,-64.68384,17.68855,-64.68384,,PVMT,scraper,,,0.5,0.238892514,28.24858757,13.4967522
atlantic,STX,south,,south,2017,1138,17.69783,-64.62761,17.69783,-64.62761,,AGRF,excavator,,,0.5,0.134784633,28.24858757,7.614951017
atlantic,STX,south,,south,2017,1138,17.69783,-64.62761,17.69783,-64.62761,,AGRF,scraper,,,9,0.346447161,508.4745763,19.57328593
atlantic,STX,south,,south,2017,1204,17.7066,-64.65866,17.7066,-64.65866,,PVMT,excavator,,,1.5,0.23234455,84.74576271,13.12681073
atlantic,STX,south,,south,2017,1204,17.7066,-64.65866,17.7066,-64.65866,,PVMT,scraper,,,0.5,0.026527519,28.24858757,1.498729887
atlantic,STX,south,,south,2017,1206,17.71147,-64.64917,17.71147,-64.64917,,PVMT,excavator,,,1,0.162693618,56.49717514,9.191729831
atlantic,STX,south,,south,2017,1206,17.71147,-64.64917,17.71147,-64.64917,,PVMT,scraper,,,0.5,0.066046891,28.24858757,3.731462768
atlantic,STX,south,,south,2017,1207,17.72153,-64.62972,17.72153,-64.62972,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2017,1207,17.72153,-64.62972,17.72153,-64.62972,,PVMT,scraper,,,0,0,0,0
atlantic,STX,south,,south,2017,1208,17.7215,-64.62848,17.7215,-64.62848,,PVMT,excavator,,,0.5,0.041229434,28.24858757,2.329346554
atlantic,STX,south,,south,2017,1208,17.7215,-64.62848,17.7215,-64.62848,,PVMT,scraper,,,0.5,0.0516132,28.24858757,2.916
atlantic,STX,south,,south,2021,4072,17.68904,-64.67068,17.68904,-64.67068,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2021,4072,17.68904,-64.67068,17.68904,-64.67068,,PVMT,scraper,,,0,0,0,0
atlantic,STX,south,,south,2021,4077,17.69125,-64.67834,17.69125,-64.67834,,AGRF,excavator,,,0,0,0,0
atlantic,STX,south,,south,2021,4077,17.69125,-64.67834,17.69125,-64.67834,,AGRF,scraper,,,0.5,0.0362496,28.24858757,2.048
atlantic,STX,south,,south,2021,4078,17.69176,-64.6712,17.69176,-64.6712,,AGRF,excavator,,,0,0,0,0
atlantic,STX,south,,south,2021,4078,17.69176,-64.6712,17.69176,-64.6712,,AGRF,scraper,,,1.5,0.205908482,84.74576271,11.63324757
atlantic,STX,south,,south,2021,4089,17.69999,-64.6229,17.69999,-64.6229,,AGRF,excavator,,,0,0,0,0
atlantic,STX,south,,south,2021,4089,17.69999,-64.6229,17.69999,-64.6229,,AGRF,scraper,,,3,0.1143597,169.4915254,6.461
atlantic,STX,south,,south,2019,4093,17.6871,-64.65536,17.6871,-64.65536,,HARD,excavator,,,0,0,0,0
atlantic,STX,south,,south,2019,4093,17.6871,-64.65536,17.6871,-64.65536,,HARD,scraper,,,0.5,0.13828125,28.24858757,7.8125
atlantic,STX,south,,south,2019,4097,17.69511,-64.66777,17.69511,-64.66777,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2019,4097,17.69511,-64.66777,17.69511,-64.66777,,PVMT,scraper,,,0,0,0,0
atlantic,STX,south,,south,2021,4099,17.70694,-64.63877,17.70694,-64.63877,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2021,4099,17.70694,-64.63877,17.70694,-64.63877,,PVMT,scraper,,,0,0,0,0
atlantic,STX,south,,south,2019,4107,17.70504,-64.6574,17.70504,-64.6574,,PVMT,excavator,,,0,0,0,0
atlantic,STX,south,,south,2019,4107,17.70504,-64.6574,17.70504,-64.6574,,PVMT,scraper,,,0,0,0,0
atlantic,STX,south,,south,2019,4119,17.71108,-64.65334,17.71108,-64.65334,,PVMT,excavator,,,0.5,0.01779145,28.24858757,1.005166667
atlantic,STX,south,,south,2019,4119,17.71108,-64.65334,17.71108,-64.65334,,PVMT,scraper,,,0,0,0,0
atlantic,STX,west,,spratHole,2017,1018,17.74224,-64.89974,17.74224,-64.89974,,AGRF,excavator,,,1,0.024242577,56.49717514,1.369637119
atlantic,STX,west,,spratHole,2017,1018,17.74224,-64.89974,17.74224,-64.89974,,AGRF,scraper,,,21,1.013810091,1186.440678,57.27740627
atlantic,STX,west,,spratHole,2017,1291,17.74039,-64.89951,17.74039,-64.89951,,HARD,excavator,,,0.5,0.104530946,28.24858757,5.905703164
atlantic,STX,west,,spratHole,2017,1291,17.74039,-64.89951,17.74039,-64.89951,,HARD,scraper,,,5,0.298293675,282.4858757,16.85275
atlantic,STX,west,,spratHole,2017,1420,17.72054,-64.89236,17.72054,-64.89236,,AGRF,excavator,,,0.5,0.000309994,28.24858757,0.017513785
atlantic,STX,west,,spratHole,2017,1420,17.72054,-64.89236,17.72054,-64.89236,,AGRF,scraper,,,9,0.382549674,508.4745763,21.61297593
atlantic,STX,west,,spratHole,2017,1421,17.72498,-64.89439,17.72498,-64.89439,,AGRF,excavator,,,3.5,0.081855537,197.740113,4.62460661
atlantic,STX,west,,spratHole,2017,1421,17.72498,-64.89439,17.72498,-64.89439,,AGRF,scraper,,,6.5,0.170075139,367.2316384,9.608764915
atlantic,STX,west,,spratHole,2017,1506,17.71644,-64.88994,17.71644,-64.88994,,AGRF,excavator,,,0,0,0,0
atlantic,STX,west,,spratHole,2017,1506,17.71644,-64.88994,17.71644,-64.88994,,AGRF,scraper,,,2.5,0.3585135,141.2429379,20.255
